id,newspaper_id,content,label,isTrain,RandomForest_tfidf_label,RandomForest_word2vec_label,LogisticRegression_tfidf_label,LogisticRegression_word2vec_label,Gaussian_tfidf_label,Gaussian_word2vec_label,average_label
2940,95,"    Trong quá_trình khám_nghiệm tử_thi , cơ_quan điều_tra nhận thấy trên người nạn_nhân có nhiều vết_thương nghiêm_trọng , gò_má bị vỡ , vùng gáy tổn thương nặng ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2941,95,"Nhận_định có dấu_hiệu của một vụ_án mạng , tính_chất nghiêm_trọng , có khả_năng hung_thủ đã tạo hiện_trường giả để đánh_lạc_hướng điều tra",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2942,95,"Bà Nguyễn_Thị_Đông ( SN 1956 , mẹ nạn_nhân Hào ) cho_biết  Khi gia đình tôi đến_nơi , thấy từ cổ lên_đến đầu nó bầm tím và có_nhiều vết rách ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2943,95,"Từ vai xuống chân lại không có bất cứu một vết thâm_tím hay vết_thương rách hở nào ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2944,95,"Nhất là khuôn_mặt bị biến_dạng , khiến tôi ban_đầu cũng không_dám tin đó là sự thật ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2945,95,"   Theo quan_sát , tôi thấy mặt cháu Hòa biến_dạng , gãy một cái răng , môi bị rách rộng , tai phải cũng nhìn thấy vết rách ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2946,95,"Cơ_quan pháp_y ban_đầu cho chúng_tôi biết , cháu tôi bị gãy quai hàm , vỡ_sọ và khả_năng bị đánh chính_diện bằng vật cứng    ông Trần_Công_Tứ ( chú ruột nạn_nhân ) tiếp lời",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2949,95,"Tôi tin rằng con tôi bị sát hại chứ không_phải do tai_nạn ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2954,95,"Dư luận và người_nhà nạn_nhân cho_rằng , khả_năng hung thủ gây án tại chính chiếc lều tạm ở đầm Chằm Trường hoặc một vị_trí khác , nhưng xác nạn_nhân và xe_máy được đưa đi chỗ khác nhằm tạo hiện_trường giả gây khó khăn cho cơ_quan điều_tra  Từ những dữ_liệu thu_thập được , ngay sau_đó cơ_quan điều tra đã tiến_hành khoanh_vùng , tìm_kiếm thêm manh_mối ở các điểm nghi_vấn khác để hoàn thiện hồ_sơ vụ_án , phục_vụ quá_trình điều_tra ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2959,96,"Sau_đó , người phụ_nữ tên Ngoan thì té từ nền nhà xuống khe nước sâu 5 mét bất_tỉnh ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2960,96,"Theo tin tức báo Pháp_luật TP.HCM , ngày 56 , Cơ_quan CSĐT Công_an tỉnh Nghệ_An đang tạm_giữ hình_sự đối_tượng Lê_Thị_Ngoan ( 33 tuổi , quê Tĩnh_Gia , Thanh_Hóa ) để phục_vụ điều_tra hành_vi giết người",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2962,96,"Trong khi đánh_ghen gây_án , Ngoan cũng bị_thương nặng , bất_tỉnh được đưa đi cấp_cứu tại BV Đa_khoa huyện Tương_Dương ( Nghệ_An ) ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2967,96,"Người dân bản_Vẽ đổ_về căn_nhà chị V  sau_khi nghe_tiếng la_hét thất_thanh ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2970,96,"Một lúc sau , giữa chị Vân và người phụ_nữ này xảy_ra ẩu_đả với_nhau ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2980,96,"Nổi máu_ghen_tuông , Ngoan vượt chặng đường_dài vào miền Tây xứ_Nghệ để làm_cho ra nhẽ ! Chẳng_ai ngờ chỉ trong chốc_lát , tại bản_làng vốn yên_bình đã xảy_ra vụ_án mạng kinh hoàng",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2981,96,"Ngồi trước bàn_thờ kê tạm trong căn_nhà nhỏ , bà Vi Thị Th ( mẹ nạn_nhân ) khóc nghẹn không thành tiếng ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2989,96," Trước giờ tôi chưa_từng chứng_kiến chuyện nào đau_đớn hơn !Thật tội_nghiệp chị V  bị_giết chết tức_tưởi quá ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2996,97,"Không ai dám nghĩ , có ngày Hận lại mang những trò chơi ấy về thực_hành với chính ông_bà_ngoại của mình ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3021,97,"Đôi khi nhìn bạn_bè đồng trang_lứa có đầy_đủ gia_đình , Hận cũng về hỏi ông_bà xem cha , mẹ mình ở_đâu Nhưng lần_nào cũng_vậy , bà Eo và người_nhà đều trả_lời rằng cha cậu đã chết còn mẹ đi_làm xa rất lâu mới về ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3034,97,"Không có tiền , cũng không vay_mượn được ai , Hận quay sang trộm_cắp vặt ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3038,97,"Mỗi_lần say , hắn lại quậy_phá , chửi_mắng ông bà rồi cả hàng_xóm ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3039,97,"Cách_đây không lâu , Hận có xảy_ra mâu_thuẫn với ông Ba",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3040,97," Lần đó , ông nhà_tôi thấy nó xăm trổ đầy người nên quát_mắng , bắt phải đi xóa ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3041,97,"Vậy mà không_những không nghe , nó còn vặc lại , dọa sẽ có ngày đâm_chết ông mình , bà Eo kể",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3042,97,"Để cụ_thể_hóa lời đe_dọa , Hận âm_thầm đi mua một chai thuốc sâu ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3047,97,"Ngay khi mới xảy_ra chuyện , ông Ba đã nghi_ngờ vợ bị cháu_ngoại đầu_độc ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3048,97,"Nhưng đến_lúc Hận tự khai_nhận tội_lỗi tại cơ_quan công an , ông vẫn đau_lòng , không cầm nổi nước mắt",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3049,97,"Ông Ba tâm_sự  Nó bảo đã lên kế_hoạch đầu_độc hai vợ chồng tôi từ trước ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3056,97,"         Trao_đổi với người viết , chuyên_gia tâm_lý Nguyễn_An_Chất ( giám_đốc Công_ty Tư_vấn Tâm_lý An_Việt Sơn ) nhận_định  Nghiện game là nguyên_nhân trực_tiếp khiến Hận có hành_vi độc_ác với ông bà mình , tuy_nhiên sâu_xa của vụ_việc này chính là sự_thiếu_hụt giáo_dục ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3057,97,"Hận sinh_ra trong hoàn_cảnh khá éo_le , tuổi_thơ lớn_lên không bố_mẹ đã hằn lên trái_tim cậu những vết_thương khó lành ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3068,98,"Như tin_tức đã đưa_vào khoảng 22h30 ngày 155 , cô_dâu Đinh Thị Th  ( SN 1992 , trú_tại thôn Cổ_Phương , xã Yên_Phương , huyện Ý_Yên , Nam_Định ) bị đối_tượng Phạm_Thế_Anh ( SN 1992 ) sát_hại tại_nhà ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3070,98,"Người_thân nạn_nhân và hàng_xóm láng_giềng vẫn không_thể ngờ , cô_dâu xinh_đẹp chỉ còn 2 ngày nữa là về_nhà_chồng lại bị giết_hại dã_man đến như thế",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3071,98,"Điều đáng nói , kẻ thủ_ác lại chính là người đã từng theo_đuổi , tán_tỉnh yêu_đương nạn_nhân trong_suốt một thời_gian dài",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3079,98,"Một vài lần chị Thi nói lời chia_tay nhưng Thế_Anh không đồng_ý và dọa   Nếu không yêu sẽ giết_hại  ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3087,98," ! Nào_ngờ biết tin_người yêu cũ chuẩn_bị đi lấy_chồng , đối_tượng đã tìm đến nhà nạn_nhân ra_tay rất tàn độc ngay trên giường ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3090,98," Một người_hàng_xóm sống cạnh nhà Th cho_biết  Nghe_thấy tiếng la_hét thất_thanh , tôi đang ngủ vội_vàng bật dậy rồi cùng mấy người hàng_xóm vội_vàng chạy sang nhà ông Thuyết ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3100,98,"Hỏi về nguyên_nhân vụ_việc , ông Tuấn nói   Tiếp_xúc ban_đầu với Phạm_Thế_Anh , đối_tượng nói sát_hại nạn_nhân vì trước_kia hai đứa yêu nhau , nhưng biết tin_người yêu đi lấy_chồng , không lấy_được nhau thì  giết_chết !  ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3114,99,"Tôi bị một tên chém trúng tay nên tìm_cách chạy xuống ruộng_lúa thoát_thân ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3119,99,"Anh Q  tử_vong vì liên_quan đến vụ truy_sát kinh_hoàng trước_đó ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3133,99,"Lúc_đó , Q  tìm_cách thoát_khỏi xe_máy , nhưng họ xông vào chém túi_bụi vào Q ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3135,99,"Tôi bị một tên chém trúng tay nên tìm_cách chạy xuống ruộng_lúa thoát_thân ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3137,99,"Anh Bàng_tiếp lời  Khi chém Q  ngã_gục , chúng nhắm vào tôi và Lê ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3147,99,"Ông Nguyễn_Phúc , Trưởng thôn Phú_Hà cho_biết  Tại đội 11 , thôn Phú Hà   xảy_ra một vụ giết_người kinh_hoàng khiến người_dân quanh vùng hoang_mang , kinh_hãi ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3148,99,"Đây là một vụ_việc hết_sức nghiêm_trọng làm_chết một người tuổi_đời còn quá trẻ ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3150,99,"Cũng theo vị cán_bộ công_an này , trước_khi vụ_án nêu trên xảy_ra , cả ba đối_tượng Phụng , Tùng , Tuấn đều là những đối_tượng bị theo_dõi trong một vụ_án hình sự_khác ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3151,99,"Hiện , Công_an tỉnh Bình_Định đã ra_quyết_định tạm_giữ với La_Bá Tùng ( 22 tuổi ) , Hà_Văn_Tuấn ( 19 tuổi , cùng ngụ thôn Hoà_Tân , xã Mỹ_Đức ) và Nguyễn_Văn_Phụng ( 29 tuổi , ngụ thôn Vạn_Phú , xã Mỹ_Lộc , huyện Phù_Mỹ ) , người gây_ra cái_chết của anh Trần Văn Q  ( 21 tuổi , ngụ thôn Tân_Phú , xã Mỹ_Đức ) để tiếp_tục điều_tra , xử lý",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3154,100,"Chưa đầy 2 tuần , sau_khi bị em_rể Dũng mặt_sắt là Nguyễn HữuVinh ( biệt_danh Vinh Trắng ) xông vào hành_hung và đập_phá nhiều tài_sản , đến đến1h20 ngày 09082014 , ngôi_nhà số 4 Xuân Diệu ( P.Trần Phú , TP.Móng Cái , tỉnh QuảngNinh ) tiếp_tục bị 2 kẻ lạ vứt quả mìn tự_tạo vào trong_nhà ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3157,100,"Từ oán_thù trong quá_khứ  Vụ phục_kích , truy_sát đối_thủ bên bờ_sông Ka_Long của nhóm côn đồ Móng_Cái ( Quảng_Ninh ) vào ngày 932012 , dẫn đến cái_chết thương_tâm của anh Lưu_Hồng_Việt tưởng_chừng đã chìm vào quên_lãng , nhưng sự_hận_thù của nhóm côn đồ này vẫn kéo_dài mãi cho_đến nay",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3163,100,"Trước sự_hung_hãn của nhóm đàn_em Vinh Trắng , anh T.A , Việt và bạn Việt kinh_hoàng bỏ_chạy ra phía bờ_sông để thoát_thân ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3166,100,"Chừng nửa tiếng , sau_khi nhóm côn_đồ  đàn_em Vinh Trắng bỏ đi , anh mới quay_lại hiện_trường và vớt xác Việt đưa đi cấp_cứu tại Bệnh viện đa khoa Móng cái , nhưng Việt đã chết ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3168,100,"Anh Lưu_Hồng_Việt bị nhóm côn_đồ  đàn_em Vinh Trắng truy_sát tại bờ_sông Ka_Long ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3169,100,"Việt đã chết sau_đó , nhưng đến nay oán_thù vẫn chưa nguôi",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3177,100,"Mang trong_lòng nỗi oán_thù từ 2 năm trước , mình biết_chắc Vinh sẽ tìm_cách gây_sự với mình đầu_tiên , anh T.A nói",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3179,100,"Đúng như dự_đoán , đến khoảng khoảng 15h30 chiều 28072014 , vừa mở cửa_nhà , anh Phạm_Tuấn_Anh bất_ngờ bị Nguyễn_Hữu_Vinh xông vào tấn công tới tấp , liền sau_đó là cảnh đập_phá đồ_đạc trong nhà tại tiệm cầm_đồ ở số 4 Xuân Diệu , P.Trần Phú , TP.Móng Cái , tỉnh Quảng Ninh",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3183,100,"Khi vừa mở cửa_ra thì bất_ngờ bịanh Vinh đánh_tới tấp kèm những lời hăm_dọa giết ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3184,100,"Quá sợ_hãi , mình chạy vào buồngVinh vẫn không buông_tha , lao theo để truy sát",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3185,100,"Thời điểm_đó có một người vào can_ngăn thì anh Vinh giằng lấy 2 chiếc điện_thoại iPhone 4S ném trúng người_mình , rơi vỡ tung_tóe dưới nền ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3186,100,"Tiếp đó Vinh_ra cửa_nhà bê một cục bê_tông khoảng 20kg ném thẳng vào mình , nhưng rất may anh T.A né được ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3191,100,"   Không dừng_lại ở_đó , anh Vinh còn ra ngoài quán_nước cầm cái điếu cày vào nhà đập_phá xe_máy và 2 tủ gỗ ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3192,100,"Sau_đó anh Vinh gọi_thêm 5 người nữa đến hăm_dọa ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3195,100,"Chưa đầy 2 tuần sau vụ Vinh_Trắng truy_sát , đập_phá_nhà , vào khoảng 1h20 ngày 09/08/2014 , nhà anh_Tuấn anh lại tiếp_tục bị 2 kẻ lạ vứt quả mìn tự_tạo vào trong",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3196,100,"Theo camera chống trộm ghi_lại thì vào_lúc 1h20 ngày 0908 , trời_tối như_bưng kèm mưa_rào , bất_ngờ có 2 nam thanh_niên độ_tuổi từ 25 đến 35 tuổi , người cao dong_dỏng , mặt bịt khẩu_trang , mặc_quần_áo mưa , đầu đội mũ_cối , đi trên một chiếc xe_máy vành đúc dừng trước_cửa_nhà ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3198,100,"Chia sẻ với PV , anh_Tuấn Anh cho_biết , trước thời_điểm bị đặt mìn vào nhà 2 ngày , anh đã thấy 2 đàn_em của Vinh Trắng rình_rập trước_cửa nhà mình ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3209,100,"Theo thông_tin mới nhất từ Công_an TP.Móng Cái ( Quảng_Ninh ) và Ban CHQS TP.Móng Cái cho_biết , quả mìn tự_tạo do 2 đối_tượng lạ đặt dưới gầm phía đuôi xe ô_tô hiệu Toyota Camry trong ngôi_nhà anh Phạm_Tuấn_Anh ( số 4 , phố Xuân Diệu , phường Trần_Phú , TP.Móng Cái ) vào_lúc 1h20 ngày 9/8 đã được kích nổ 6 lần",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3214,100,"Khám nghiệm hiện_trường , Công_an TP.Móng Cái xác_định hộp bìa cát tông hình chữ_nhật có kích_thước ( 30x20x10cm ) , bên_trong có một khối thuốc nổ dài 25cm , đường_kính 5cm , khối_lượng 600 gram ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3222,101,"Cơ_quan chức_năng đã xác_minh được nghi phạm sát_hại người phụ_nữ ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3224,101,"Thi thể nạn_nhân bị quán trong bao_tải , giấu dưới cống ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3228,101,"Đến sáng 1311 , Nguyễn_Văn_Thu_thừa_nhận đã sát_hại nạn_nhân và chỉ nơi giấu xác",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3232,101,"Vì có tình_cảm với nạn_nhân nên Trúc có_ý định quan_hệ thì bị chị này từ_chối nên ra_tay sát hại",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3290,102,"Một_lần , ông Bảo tìm đến tận nơi chửi_mắng thậm_tệ hai người , Dũng tức_giận nảy_sinh ý định sẽ giết ông Bảo để từ_nay không_còn ai có_thể ngăn_cản chuyện yêu_đương của mình nữa",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3300,102,"Nghe_thấy tiếng ông Bảo , Dũng kéo mũ che_kín mặt rồi lao vào đẩy_ngã ông Bảo_xuống ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3302,102,"Sự việc chỉ diễn_ra trong tích_tắc , lại bị những nhát đập chí mạng nên nạn_nhân không_thể nào hô_hoán ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3310,102,"    Về phía ông Bảo , sau_khi nghe_tiếng quát_tháo ở_nhà ông , hàng_xóm vội chạy qua nhà thì thấy ông này nằm gục bên vũng_máu nên mọi_người vội đưa đi cấp_cứu nhưng nạn_nhân đã không qua_khỏi ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3316,102,"Qua xác định các đối_tượng tình_nghi và các mối quan_hệ của ông Bảo , các trinh sát hoàn toàn khẳng_định đây là một vụ_án giết_người vì động_cơ khác chứ không phải cướp tài sản",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3322,102,"Bị_cáo đứng trước vành móng_ngựa kia , người đã tay ấp gối kề mà chị đã yêu_thương hết lòng lại chính là kẻ đã gây_ra cái chết thảm_khốc của bố_mình ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3324,102,"Trong_khi_đó , bố_đẻ Dũng thốt lên não_nề  Cho đến giờ , tôi vẫn không hiểu tại_sao thằng con tôi vốn hiền_lành như cục_đất như thế mà_lại đi giết_người dã_man như_vậy ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3330,102,"Trước lời biện_hộ của bị_cáo , chủ_tọa phiên_tòa đã chất_vấn  Tại_sao bị_cáo lại phải bịt mặt để không ai nhận_ra Tại_sao bị_cáo lại phải dùng búa đinh để dọa và đánh nạn_nhân nhiều nhát vào_đầu như_vậy  ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3332,102,"Hội đồng xét_xử cho_rằng hành_vi của Dũng đã được lên kế hoạch từ trước , y đang_tâm tước_đoạt mạng sống của ông Bảo_rồi ngụy tạo bằng chứng ngoại phạm với chính chị_Hằng cho_thấy ý_định của Dũng là có sự_sắp_đặt tinh vi , nguy_hiểm ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3333,102,"Dũng thể_hiện sự_ích_kỷ khi muốn sống với chị_Hằng mà_không bị ai ngăn_cản nên đã ra_tay cướp đi mạng sống của ông Bảo , vì_vậy phải chịu tình tiết tăng nặng phạm_tội có tính_chất đê_hèn ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3361,103,"Công_an Hải_Dương đã thi_hành án_tử_hình đối_với hai bị_án Lê_Văn_Doanh và Vũ_Kim_Mạnh ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3362,103,"Theo tin_tức trên báo Công_an nhân_dân , Vnexpress , Vov , ngày 810 , Công_an Hải_Dương đã thi_hành án_tử_hình đối_với hai bị_án Lê_Văn_Doanh và Vũ Kim Mạnh",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3363,103,"Lê Văn_Doanh ( 25 tuổi , Nhật_Tân , huyện Gia_Lộc , Hải_Dương ) là thủ_phạm đã giết anh Phạm_Văn_Vui , SN 1989 ở Quyết_Thắng , huyện Thanh_Hà , vào ngày 3132014",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3366,103,"Tử tù thứ 2 là Vũ_Kim_Mạnh ( 28 tuổi , trú_tại Nhân_Quyền , huyện Bình_Giang tỉnh Hải_Dương ) ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3368,103,"Hai bị_án Doanh và Mạnh_được chuyển đến Nhà thi_hành án_tử_hình tại Trại_giam số 1 ( Công_an Thành_phố Hà_Nội ) để thi_hành án_tử_hình bằng hình_thức tiêm_thuốc độc",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3372,104,"Bực_mình với câu_trả_lời hỗn_hào của con_rể , ông Sửu tát vào mặt Tài ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3374,104,"Chiều ngày 268 , Cơ_quan CSĐT Công_an tỉnh Vĩnh_Long cho biết đã thực_hiện lệnh_bắt khẩn_cấp đối_với Thạch Tài ( 29 tuổi , tạm_trú xã Loan_Mỹ , huyện Tam_Bình , tỉnh Vĩnh_Long ) để điều_tra về hành_vi giết_người ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3377,104,"Thấy con_rể đi_làm về muộn hơn thường_ngày , đặc_biệt trong người nồng_nặc mùi bia rượu nên ông Sưa tỏ_ra khó_chịu và gặng_hỏi  Đi_làm gì về khuya vậy , để vợ_con ở nhà chờ_đợi , Tài đáp gọn_lỏn  Đi_nhậu , bạn_bè rủ nên không_thể từ_chối được ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3378,104,"Bực tức với câu_trả_lời của con_rể , ông Sưa tát mạnh vào mặtTài ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3393,105,"Tại cơ_quan điều_tra , Phạm_Đình_Đương đã khai_nhận hành vi giết người_yêu của mình một_cách thành_khẩn ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3400,105,"Nỗi lo sợ từ_khi giết_người đến_khi bị_bắt cứ lặp đi lặp_lại khiến y hoảng_loạn và lo lắng làm_sao kiếm được tiền ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3403,105,"Nhìn vẻ bên_ngoài trắng_trẻo đẹp_trai , ngoan hiền , không ai có thể nghĩ rằng hắn lại có_thể làm những điều ác_thú như vậy",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3412,105,"   Khi sự_việc xảy_ra , không_chỉ   bố_mẹ của hung_thủ mà_cả người thân , làng_xóm láng_giềng đều quá bất   ngờ và xót_xa đau_đớn ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3414,105,"Chỉ_khi hậu_quả khôn_lường xảy_ra thì gia_đình mới biết con mình phạm tội giết người",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3415,105,"Tiếp xúc với ông bà Thái_Chỉnh và Nguyễn_Thị_Hà ( bố , mẹ của nạn nhân Thái_Thị_Mai ) thì ngay_cả khi con_gái mất_tích trong_đêm hôm đó ,   ông_bà vẫn cho_rằng con mình bị_bắt_cóc   Vụ_án mạng gióng lên hồi chuông cảnh_tỉnh các gia_đình trong việc giáo_dục con_cái , nhất_là quản lý con cái trong thời_gian về nghỉ tại gia_đình ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3421,106,"Khoảng 5h30 ngày 204 , bà Phạm_Thu_Hương ( 46 tuổi , quê Bắc_Giang ) , Giám_đốc một công_ty san lấp mặt_bằng được phát_hiện bị_giết tại nhà_ở đường Nguyễn_Văn_Cừ , phường Gia_Thụy , quận Long_Biên , Hà_Nội ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3426,106,"Tại cơ_quan công_an Cương_khai đã sát_hại bà Hương vì mâu_thuẫn liên_quan đến tiền bạc",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3430,107,"Đại_tá Hoàng_Văn_Hoàn , Phó_giám_đốc Công_an tỉnh Yên_Bái xác nhận , đã bắt_được nghi phạm giết_người phụ_nữ rồi ném xác xuống suối",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3433,107,"Tại Cơ_quan Cảnh_sát điều_tra , bước_đầu đối_tượng khai_nhận , do không có công ăn việc_làm ổn_định nên đã nảy_sinh ý_định trộm_cắp tài_sản của nhà chị H để lấy tiền_tiêu_xài ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3434,107,"    Khoảng 1h30 ngày 54 , Chúc lẻn vào xưởng thu sắn của chị H tại thôn 8 , xã Khánh_Hòa , huyện Lục_Yên để trộm_cắp tài_sản ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3439,107,"Để tránh bị lộ , Chúc đã đuổi đánh chị H  đến bất_tỉnh ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3443,107,"Trước khi bỏ_trốn , đối_tượng Trúc đã lục_lọi và lấy_đi số tiền 25000 đồng và đốt chiếc đệm giường cùng với quần_áo và điện_thoại của chị H  nhằm mục_đích xóa dấu vết",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3447,107,"Trả lời câu_hỏi của PV về việc nghi_vấn nạn_nhân bị hiếp dâm trước khi ném xác , Đại_tá Hoàng_cho_biết , cần phài chờ kết_quả khám_nghiệm mới kết luận được là nạn_nhân có bị hiếp_dâm hay  không",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3449,108,"Sau tiếng tri_hô bắt_cóc thất_thanh của chị T , người làng Phú_Bình vội chạy đến hỗ_trợ ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3453,108,"Sự_việc có quá_nhiều điều bất_thường khiến người_dân nghi_ngờ chính người_mẹ đã ra_tay sát_hại con_mình ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3487,108,"Cạnh_đó , chị T  mếu_máo , hoảng_sợ , ú_ớ những tiếng   Bắt_cóc , bắt_cóc  ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3507,108,"Vị đại_diện Công_an_Tịnh Châu cho_biết   Nơi cháu Q  tử_vong là giếng_nước của gia_đình ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3512,108,"Qua khám_nghiệm tử_thi , lực_lượng kỹ_thuật hình_sự , cảnh_sát hình sự Công_an tỉnh Quảng_Ngãi kết_luận cháu Q  tử_vong do bị ném xuống giếng",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
